areaServicioDescripcion,observaciones,label_id,true_label_id,pred_label_id,confidence,true_label,pred_label,is_correct,prob_Arbolado Urbano,prob_Obras Públicas,prob_Higiene Urbana,prob_CLIBA (Higiene Urbana),prob_Alumbrado
Alumbrado,luz de calzada intermitente,4,4,4,0.9819355,Alumbrado,Alumbrado,True,0.0070322207,0.0067539457,0.0019169457,0.00236144,0.9819355
Higiene Urbana,saavedra esquina entre ríos falta barrido delegación martínez.,2,2,2,0.9856294,Higiene Urbana,Higiene Urbana,True,0.00062175014,0.0017372953,0.9856294,0.010450816,0.0015606884
Arbolado Urbano,vereda destruida debido a la raíz del árbol,0,0,0,0.9182426,Arbolado Urbano,Arbolado Urbano,True,0.9182426,0.07076617,0.0014433218,0.005117791,0.0044302237
CLIBA (Higiene Urbana),el vecino fernando marino solicita el retiro de bolsón con escombros en thames 1757.,3,3,3,0.987811,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.0044591865,0.0018364986,0.005313449,0.987811,0.0005797714
Arbolado Urbano,"cortaron raíces diciembre22 falta arreglar vereda poner como prioridad así terminan el laburo, la vecina no puede costear el arreglo por su cuenta varios reclamos. el último reclamo es el n 6943672. perdieron reclamos anteriores enojada nombre de la vecina edith bekis",0,0,0,0.61502504,Arbolado Urbano,Arbolado Urbano,True,0.61502504,0.37754336,0.0015716727,0.0015055774,0.0043542776
CLIBA (Higiene Urbana),"poda en el boulevard, se dejó en la vereda de centenario 2210",3,3,0,0.68269956,CLIBA (Higiene Urbana),Arbolado Urbano,False,0.68269956,0.0029518926,0.0041966946,0.30109328,0.009058641
Alumbrado,apagado bajo,4,4,4,0.98788595,Alumbrado,Alumbrado,True,0.0043844045,0.0013092923,0.0019380356,0.004482289,0.98788595
Alumbrado,por favor cambiar la luminaria del poste que está en cuyo 176. gracias,4,4,4,0.9591931,Alumbrado,Alumbrado,True,0.03642994,0.0010536412,0.0010715395,0.0022517876,0.9591931
CLIBA (Higiene Urbana),al frente de 1401 eduardo madero,3,3,4,0.48556066,CLIBA (Higiene Urbana),Alumbrado,False,0.0791887,0.06785919,0.058938287,0.30845326,0.48556066
Higiene Urbana,el vecino quiere que vuelvan a poner los tachos que se llevaron y que coloquen mas porque no alcanza en esa cuadra,2,2,2,0.92042196,Higiene Urbana,Higiene Urbana,True,0.0006249289,0.0065046223,0.92042196,0.07128885,0.0011596009
Arbolado Urbano,a través de la aplicación de san isidro he realizado desde hace muchos meses la solicitud de raleo de raíces en mi domicilio pero sin respuesta. recurro entonces a este mail para que por favor me indiquen cómo proceder para que se realice el trabajo.,0,0,0,0.4432409,Arbolado Urbano,Arbolado Urbano,True,0.4432409,0.12369769,0.03594885,0.3516466,0.045466006
Arbolado Urbano,está toda vereda levantada y hay muchos colegios alrededor con el peligro que eso generaría,0,0,1,0.572918,Arbolado Urbano,Obras Públicas,False,0.40161183,0.572918,0.013420414,0.0058406144,0.0062090685
CLIBA (Higiene Urbana),falta recoleccion de residuos en el dia de ayer parana 589 martinez.,3,3,3,0.7858465,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.00056223676,0.0016465891,0.21007134,0.7858465,0.0018732987
Arbolado Urbano,extraccion arbol seco info carolina 2312 extraccion arbol seco,0,0,0,0.99618185,Arbolado Urbano,Arbolado Urbano,True,0.99618185,0.0004861396,0.0009886608,0.0016108884,0.00073242444
Alumbrado,vecina solicita otro poste en la cuadra ya que esta está muy poco iluminada y es zona boca de lobo,4,4,4,0.9860299,Alumbrado,Alumbrado,True,0.01082722,0.0010034146,0.0010382682,0.0011011561,0.9860299
Arbolado Urbano,por favor necesitamos si pueden podar porque no tenemos manera nosotros y el árbol se está poniendo muy grande. muchas gracias,0,0,0,0.7996204,Arbolado Urbano,Arbolado Urbano,True,0.7996204,0.0018061021,0.0041074604,0.18909289,0.0053731855
Higiene Urbana,el tacho de basura de martin rodríguez y ucrania se prendió fuego se lo llevaron y jamás lo repitieron. esto fue hace más de 10 días. por favor de reponerlo. gracias,2,2,2,0.5553991,Higiene Urbana,Higiene Urbana,True,0.0008613661,0.0020405897,0.5553991,0.44029891,0.0014000426
CLIBA (Higiene Urbana),"no pasan a levantar la basura, los contenedores están llenos",3,3,3,0.7888829,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.00044676635,0.002595152,0.20687847,0.7888829,0.0011966423
Higiene Urbana,falta de limpieza en calle,2,2,2,0.961849,Higiene Urbana,Higiene Urbana,True,0.0005037171,0.0044896845,0.961849,0.030903175,0.0022544665
Arbolado Urbano,"vecina reporta rama quebrada de gran porte 15 cm de diámetro colgando apoyada sobre cables. el árbol se ubica en necochea 1321, cruza de vereda a vereda.",0,0,0,0.9832569,Arbolado Urbano,Arbolado Urbano,True,0.9832569,0.0018469652,0.0009798289,0.010930095,0.0029862442
Arbolado Urbano,"las ramas estan apoyadas al poste de electricidad , el arbol se sostiene por el poste , si se cae rompen todos los cables y va a romper todos los autos estacionados info ing sencio 72 mal estado. rajado. extracción",0,0,0,0.9961289,Arbolado Urbano,Arbolado Urbano,True,0.9961289,0.00078623084,0.00033787193,0.0013916804,0.0013552371
Alumbrado,apagada lamparu superior y brazo inferior,4,4,4,0.993937,Alumbrado,Alumbrado,True,0.0027968958,0.0010080306,0.00083996746,0.0014180677,0.993937
Alumbrado,alumbrado caido reponer,4,4,4,0.9841993,Alumbrado,Alumbrado,True,0.0067311036,0.002680442,0.0056924615,0.00069672504,0.9841993
Higiene Urbana,"rodrigez peña 0100 no dan a basto con los contenedores y pide aunque sea uno mas , antes eran casas pero ahora son muchos edificios",2,2,2,0.8906521,Higiene Urbana,Higiene Urbana,True,0.00038072775,0.005950917,0.8906521,0.1018782,0.0011379392
Higiene Urbana,piden 1 contenedor o 2 y se señalize donde tiene que estar,2,2,2,0.94525546,Higiene Urbana,Higiene Urbana,True,0.0011337418,0.0044893287,0.94525546,0.048350215,0.0007712386
Higiene Urbana,vecina refiere falta de barrido ya que ella paga abl y nunca pasa el barrendero.,2,2,2,0.9902383,Higiene Urbana,Higiene Urbana,True,0.00049024064,0.0013040858,0.9902383,0.0073702177,0.0005970984
CLIBA (Higiene Urbana),"retiro de tablas chapas, basura. delegacion martínez",3,3,3,0.9676665,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.0004633426,0.00086286163,0.029940182,0.9676665,0.0010670619
Higiene Urbana,vecina denuncia que el camion de ecoresiduos cuando pasa por martinez no se detiene a levantar los cartones la vecina les reclamo y le dijo q se detengan pero siguieron de largo,2,2,2,0.7882298,Higiene Urbana,Higiene Urbana,True,0.0018103316,0.011731632,0.7882298,0.19592083,0.0023074057
Higiene Urbana,barrendero que no pasa hace 2 o 3 semanas,2,2,2,0.98819077,Higiene Urbana,Higiene Urbana,True,0.00040299166,0.001542552,0.98819077,0.008487916,0.0013758027
Obras Públicas,justo a la salida de carrefour hay un pozo muy grande.,1,1,1,0.9759486,Obras Públicas,Obras Públicas,True,0.005755467,0.9759486,0.008829064,0.0045819157,0.004884939
Higiene Urbana,no pasa nunca el barrendero,2,2,2,0.98758185,Higiene Urbana,Higiene Urbana,True,0.00046916035,0.0022184881,0.98758185,0.008673162,0.0010572681
Obras Públicas,hay un pozo como de 40 cm de diámetro y profundo en la vereda de tierra de la casa situada en juan clark 460 san isidro. es un peligro ya que cualquier niño puede caer dado el enorme tamaño y es un verdadero peligro. hay que taparlo yo arreglarlo urgente ! quedan debidamente notificados. atte maria paz coronato dni 24663121,1,1,1,0.960184,Obras Públicas,Obras Públicas,True,0.020293424,0.960184,0.015062176,0.0023177005,0.0021427427
Higiene Urbana,velez sarsfield esquina saavedra mucho barro tapando sumidero. delegacion martínez,2,2,2,0.8407152,Higiene Urbana,Higiene Urbana,True,0.004377439,0.11004199,0.8407152,0.043891102,0.00097430026
Alumbrado,vecina refiere pedido de poste de luminaria en cuadra ya que las que hay estan tapadas con ramas dando oscuridad total.,4,4,4,0.9700361,Alumbrado,Alumbrado,True,0.025517456,0.0014324347,0.0016925756,0.0013214512,0.9700361
Higiene Urbana,"los vecinos piden barrendero, dicne que desde hace al menos 25 días no pasa el barrendero desde libertador a lasalle sobre brasil.",2,2,2,0.9926836,Higiene Urbana,Higiene Urbana,True,0.0007222694,0.0020243705,0.9926836,0.0038173082,0.00075245264
Arbolado Urbano,"buen día el 27 de septiembre de 2018 si, hace 6 años vinieron de la municipalidad a cortar las raíces de los arboles sin haberlo pedido. destruyeron toda la vereda y nos dijeron que al día siguiente venían a arreglarla. me pidieron que saque fotos adjunto 2, tengo muchas mas para dejar constancia del corte de raíces. realizamos infinitos reclamos sin éxito, algunos son 704311 102018. adicionalmente hemos ido en varias oportunidades en persona a reclamar estos tramites. imaginase que luego de 6 años, se rompió todo. esta vereda se encuentra frente a la estación barrancas del tren de la costa, la zona mas visitada de todo san isidro. informa carolina 2911reparacion de plantera y vereda",0,0,0,0.9948053,Arbolado Urbano,Arbolado Urbano,True,0.9948053,0.0018814353,0.00088918867,0.0020535137,0.0003705905
Alumbrado,"se cayo un arbol hace 2 semanas y se rompio la luminaria, hizo reclamo fueron y la arreglaron pero duro 1 solo dia.",4,4,4,0.99059594,Alumbrado,Alumbrado,True,0.0058905007,0.0015500257,0.0005941688,0.0013693643,0.99059594
Obras Públicas,vereda en mal estado por la extracción de un árbol a cargo de la municipalidad,1,1,0,0.96189904,Obras Públicas,Arbolado Urbano,False,0.96189904,0.03027693,0.00076454534,0.0043298006,0.0027296785
Higiene Urbana,"buen día, así están las bocas de tormenta en julián navarro y carlos calvo. a los problemas de raíces entre las cámara se suma esto",2,2,1,0.9021925,Higiene Urbana,Obras Públicas,False,0.059647486,0.9021925,0.021957735,0.006404901,0.009797446
Arbolado Urbano,la luminaria esta en lynch 1483,0,0,4,0.9819587,Arbolado Urbano,Alumbrado,False,0.011200627,0.0012821605,0.0010830717,0.004475504,0.9819587
Arbolado Urbano,"buenos dias! mi nombre es julio cesar pascoli 12.164.454. me contacto por un arbol que esta en la vereda de la casa de mi madre, nelly galvan, que tiene 94 años luis saenz peña 2520 martinez. necesitaria que poden un roble que tiene en su vereda porque esta ocacionando problema a una vecina. el arbol esta muy grande y algunas ramas estan tapando la ventana de la vecina y otras ramas le estan levantando las tejas de su techo. esta vecina se comunico con nostros para que hagamos algo. ella es discapacitada y no puede salir de su habitacion. es por eso que la tiene angustiada el hecho que el arbol le tape la unica vista que tiene del exterior! espero que puedan hacer algo!!! les paso las fotos que me paso la vecina para que entienda y avisenme si necesitan que les pase algunas otras fotos.",0,0,0,0.99487525,Arbolado Urbano,Arbolado Urbano,True,0.99487525,0.001502683,0.0006066434,0.0015631102,0.0014523468
Alumbrado,se mantiene prendido durante el día hace varios días,4,4,4,0.9688718,Alumbrado,Alumbrado,True,0.026096396,0.0012042696,0.0022080154,0.0016195147,0.9688718
Higiene Urbana,"está todo sucio, pide que limpien la calle. entre alfaro y perú",2,2,2,0.9541271,Higiene Urbana,Higiene Urbana,True,0.00097191014,0.002240979,0.9541271,0.042076264,0.00058374944
Arbolado Urbano,vecina solicita liberación de luminaria. informe ing. sencio 271224 liberacion de luminaria,0,0,0,0.99298865,Arbolado Urbano,Arbolado Urbano,True,0.99298865,0.000657531,0.0005891491,0.0010649073,0.0046998328
Arbolado Urbano,"justo enfrente mi casa hicieron una ranchada , pido que vengan a cortar el árbol y sacar eso ya que ahí vienen a drogarse y corremos peligro de entraderas",0,0,0,0.54425156,Arbolado Urbano,Arbolado Urbano,True,0.54425156,0.2621595,0.09003839,0.10094199,0.0026086469
Obras Públicas,en enero de 2025 realice el siguiente reclamo reclamo n 7853326 a la fecha sigue igual.,1,1,4,0.5154497,Obras Públicas,Alumbrado,False,0.018091911,0.17771402,0.15781578,0.13092856,0.5154497
Alumbrado,"estimadas autoridades municipales. solicitamos que los cables sean colocados en forma prolija. desde la tormenta muchísimos cables quedaron enredados o colgando, con la caída de los árboles, y nadie vino a colocarlos bien. además algunas empresas de cable hacen los tendidos en forma absolutamente desprolija. tiene que existir un orden . muchas gracias. muchísimas gracias.",4,4,4,0.3726765,Alumbrado,Alumbrado,True,0.031023812,0.085819185,0.16850905,0.34197143,0.3726765
Arbolado Urbano,informe romina 1911 plantacion aniversario jardin,0,0,0,0.99621993,Arbolado Urbano,Arbolado Urbano,True,0.99621993,0.00071705296,0.00066582114,0.0014016465,0.0009955066
Arbolado Urbano,info caro 242 tarea a realizar poda de despeje de fachada y balanceo,0,0,0,0.9889024,Arbolado Urbano,Arbolado Urbano,True,0.9889024,0.0011512209,0.0012422767,0.008053267,0.00065087056
Alumbrado,poste no tiene luz,4,4,4,0.9914909,Alumbrado,Alumbrado,True,0.0045391335,0.00055273605,0.001057085,0.0023600052,0.9914909
Alumbrado,el poste que no enciende no figura en el mapa es el siguiente al indicado hacia la calle uruguay es la segunda vez en el ano que se quema,4,4,4,0.995583,Alumbrado,Alumbrado,True,0.0011347798,0.0012377521,0.00095159863,0.0010928882,0.995583
Alumbrado,"vecino arreglo de luminaria urgente ya que los vecinos tienen alarma vecinal y solo funciona con la luminaria prendida, esta se encuentra sin funcionar hace 1 semana.",4,4,4,0.9941842,Alumbrado,Alumbrado,True,0.0037741794,0.0009326967,0.00046905645,0.0006398442,0.9941842
Obras Públicas,la vecina nos informa que lleva rota mucho tiempo repetido en 8492678,1,1,4,0.8689269,Obras Públicas,Alumbrado,False,0.015569895,0.10105711,0.003267472,0.011178569,0.8689269
Alumbrado,abriata,4,4,3,0.41851777,Alumbrado,CLIBA (Higiene Urbana),False,0.17537697,0.0080571,0.05450999,0.41851777,0.34353814
Higiene Urbana,se solicita la reparación o cambio de contenedores.,2,2,2,0.8984079,Higiene Urbana,Higiene Urbana,True,0.005241921,0.028088572,0.8984079,0.065951705,0.0023099189
Higiene Urbana,necesitamos los barrenderos por favor estanislao díaz 872 san isidro,2,2,2,0.9830124,Higiene Urbana,Higiene Urbana,True,0.0048634945,0.0025404233,0.9830124,0.0065128924,0.003070862
Arbolado Urbano,"solicita reparacion de vereda en edison 1240 , que las raices rompen su local lindero.",0,0,0,0.97058725,Arbolado Urbano,Arbolado Urbano,True,0.97058725,0.027547289,0.0007949965,0.00040698712,0.00066346856
Higiene Urbana,no paso el ecoresiduo en la esquina de españa y pedro de mendoza,2,2,2,0.7787085,Higiene Urbana,Higiene Urbana,True,0.014712668,0.19582242,0.7787085,0.0047463644,0.006010032
Arbolado Urbano,informe ing. sencio 061124 cepa en ochava,0,0,0,0.99507505,Arbolado Urbano,Arbolado Urbano,True,0.99507505,0.00075001287,0.0015789715,0.001204841,0.0013911198
CLIBA (Higiene Urbana),"retiro de maderas , basura. delegación martínez",3,3,3,0.99152386,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.0004417725,0.0007957526,0.0064907875,0.99152386,0.0007478553
Obras Públicas,vecino informa que la calle av. fondo de la legua 590 esta llena de pozos,1,1,1,0.879273,Obras Públicas,Obras Públicas,True,0.0043863575,0.879273,0.0981734,0.01486618,0.0033010584
Alumbrado,en 2 meses por 3 veces consecutivas sin luz después de los rreglos,4,4,4,0.97136474,Alumbrado,Alumbrado,True,0.020398391,0.0015806959,0.0023009114,0.0043553,0.97136474
Alumbrado,luz apagada calle y falta luz vereda,4,4,4,0.9945966,Alumbrado,Alumbrado,True,0.0025384824,0.0006344956,0.0015239199,0.0007065156,0.9945966
Arbolado Urbano,"el árbol tiene un agujero en su tronco, lleno de basura y latas. está frente al jardín de infantes de piedrabuena.",0,0,3,0.41657445,Arbolado Urbano,CLIBA (Higiene Urbana),False,0.23233053,0.15802887,0.1860756,0.41657445,0.0069904746
Arbolado Urbano,"vecino solicita el recorte de raíces y el arreglo de la vereda de su propiedad, manifiesta que las raíces de los árboles están levantando toda la vereda, informa que es una esquina. dirección el indio 808. esquina miguel cané. informa que tiene 1 ejemplar sobre el indio y 4 ejemplares sobre miguel cane. informa que la propiedad es de él, pero que está alquilada por sus inquilinos informe tecnico romina 261124 recorte de raices sup y prof con poda de limpieza y aclareo y refaldeo son 5 ejemplares en la propiedad 1 sobre el indio, 4 sobre m. cane, entre todos, reparar 62m2 de solado ha. dejar cta verde actua. algunos de los ejemplarers mutilados y rebrotados",0,0,0,0.99787223,Arbolado Urbano,Arbolado Urbano,True,0.99787223,0.00062553963,0.00060009863,0.00059687614,0.0003052088
Obras Públicas,"comentario del vecinoa la otra consulta es porque mientras trabajaban rompieron la vereda ya se fueron de acá, pregunté y no obtuve respuesta",1,1,0,0.90536463,Obras Públicas,Arbolado Urbano,False,0.90536463,0.08687438,0.0029676124,0.0025982256,0.0021951036
